probabilities
5.209835125157994e-08
0.01176086499754836
3.4479520844280613e-06
5.618067295411592e-06
7.657214220521518e-06
9.623917003700242e-06
0.00010869134468246437
2.0027243741925423e-05
3.491349011872048e-06
0.1387428470483258
2.2869994097370598e-05
9.427840081254234e-05
0.004566763784788136
1.2798350846029018e-05
4.669534683642641e-05
5.7154846019995684e-06
0.00011666925838265456
1.5229908513946208e-06
1.8999153250098123e-05
0.0011044356225447527
9.463250537151459e-06
0.0009088312181976303
4.292618490629125e-06
4.433871717852448e-07
0.00048757391634427296
1.55527255016117e-05
6.834603100688094e-06
4.8647198641631795e-06
5.317195807885231e-07
0.0010649391240759754
3.5887416004290285e-05
2.6730720479945033e-06
5.461058938842439e-07
6.160242445460098e-05
0.9983895025552033
5.7535495746596215e-06
7.472237484027088e-05
1.9430979566083097e-06
0.0002861845365327312
5.819306494140386e-07
1.6684495642782443e-05
0.00025723155642467355
3.3284367505695195e-07
0.00042468300774231685
0.006640619653296911
2.3878185065318837e-05
3.341553021381797e-06
0.000376043518548374
0.00022924497244171857
2.0594766063478304e-05
4.341558674907905e-08
7.357057428436988e-06
1.6788259753679518e-06
0.0019244488573001946
9.670231870109846e-08
2.5427139804528254e-05
1.594543911340641e-05
1.5428426646358866e-05
1.3973470551490374e-05
1.0363837608573542e-05
0.11602628968521064
1.6646460019912804e-05
0.00011179759912427215
7.682787283575255e-06
7.898015467998167e-06
4.580986526965556e-07
1.9707180756420925e-06
0.00017932589261732574
1.1005752271523065e-05
2.1949101609439737e-06
8.165425749848591e-05
0.0001367570139396407
8.054459229079304e-07
2.3932613542163422e-05
8.644876328216251e-06
3.146863643483641e-05
5.8009743956352e-09
1.1307789106763647e-06
0.0009536648779378901
2.1149814038436956e-05
1.8290808622967887e-05
7.016382553614839e-05
1.7585078004728994e-06
2.9982620611000444e-07
0.03204635539996449
8.962671661954658e-05
0.0004229003905872292
1.400171714072687e-07
9.863623340939145e-05
6.71726383247736e-08
1.8725090763043793e-07
9.463250537151459e-06
7.0164246957381974e-06
3.5264600594357796e-05
0.00012809646457196186
0.004846493687343348
3.192132093344193e-05
4.181326613618836e-05
1.5487740963137695e-06
3.8143804214340907e-06
3.054103904929298e-06
0.00010978915193758674
2.8287719230574824e-06
1.6880960971077817e-06
0.2897419142616892
0.00010108653044770867
0.0005310076685085361
0.00010110911310600058
2.8630409748721784e-08
5.0111664082682194e-06
2.543900596547655e-05
1.5084500837496622e-06
4.921464991767708e-06
0.012247104436825966
